=========================================
                 ERSAP DPE               
=========================================
 Name             = 10.90.0.1%8210_cpp
 Date             = 2026-02-06 09:37:07
 Version          = 4.3
 Lang             = C++

 Proxy Host       = 10.90.0.1
 Proxy Port       = 8210

 FrontEnd Host    = 10.90.0.1
 FrontEnd Port    = 8200
 FrontEnd Lang    = Java
=========================================
2026-02-06 09:37:10: started container = 10.90.0.1%8210_cpp:gurjyan
2026-02-06 09:37:10: created service = 10.90.0.1%8210_cpp:gurjyan:haidis pool_size = 128
2026-02-06 09:37:11: started service = 10.90.0.1%8210_cpp:gurjyan:haidis
π+ four-vector: E=0.16268, Px=-0.0553506, Py=-0.00241351, Pz=0.06383
π- four-vector: E=0.146868, Px=0.00218651, Py=0.00720439, Pz=-0.0468232
γ1 four-vector: E=0.374132, Px=-0.0827383, Py=-0.0923401, Pz=0.352991
γ2 four-vector: E=0.117995, Px=0.0606856, Py=0.00988319, Pz=-0.100709
π+ four-vector: E=0.23313, Px=0.0706201, Py=-0.027052, Pz=0.1712
π- four-vector: E=0.146546, Px=0.032761, Py=0.0286821, Pz=0.0160833
γ1 four-vector: E=0.0768701, Px=-0.0382724, Py=-0.008893, Pz=-0.0660693
γ2 four-vector: E=0.365379, Px=0.115508, Py=0.102475, Pz=-0.331148
π+ four-vector: E=0.183654, Px=0.00373377, Py=0.0129549, Pz=-0.119272
π- four-vector: E=0.201783, Px=0.10067, Py=-0.104453, Pz=0.0187259
γ1 four-vector: E=0.481961, Px=-0.293682, Py=0.0171648, Pz=-0.381762
γ2 four-vector: E=0.0122967, Px=-0.000571054, Py=-0.00169297, Pz=-0.0121662
π+ four-vector: E=0.173911, Px=-0.0595867, Py=0.0839881, Pz=0.0178688
π- four-vector: E=0.218288, Px=0.105292, Py=-0.12168, Pz=-0.0493582
γ1 four-vector: E=0.0128235, Px=-0.0102158, Py=-0.00757454, Pz=-0.00164478
γ2 four-vector: E=0.01, Px=0.00440557, Py=0.00475749, Pz=-0.00761296
π+ four-vector: E=0.21223, Px=-0.142946, Py=-0.0540897, Pz=-0.0485905
π- four-vector: E=0.168354, Px=-0.0451685, Py=-0.0564652, Pz=0.0615905
γ1 four-vector: E=0.374367, Px=0.141207, Py=0.322862, Pz=-0.126376
γ2 four-vector: E=0.302336, Px=-0.275314, Py=0.0275863, Pz=-0.121854
π+ four-vector: E=0.170507, Px=-0.0054602, Py=0.0692491, Pz=0.0701886
π- four-vector: E=0.213728, Px=-0.134565, Py=0.0659257, Pz=0.0624892
γ1 four-vector: E=0.457162, Px=0.011462, Py=-0.0128304, Pz=0.456838
γ2 four-vector: E=0.0614034, Px=-0.000214407, Py=0.0232961, Pz=-0.0568122
π+ four-vector: E=0.223771, Px=-0.104845, Py=0.092616, Pz=0.105747
π- four-vector: E=0.156806, Px=0.066492, Py=0.0267003, Pz=-0.0115359
γ1 four-vector: E=0.223691, Px=-0.216678, Py=0.052007, Pz=-0.0195828
γ2 four-vector: E=0.0149189, Px=-0.0119455, Py=0.004728, Pz=0.00758448
π+ four-vector: E=0.200561, Px=-0.0212318, Py=-0.0927588, Pz=-0.108853
π- four-vector: E=0.167049, Px=-0.088407, Py=0.0257888, Pz=-0.010182
γ1 four-vector: E=0.0980294, Px=0.0188614, Py=-0.0826975, Pz=-0.0491439
γ2 four-vector: E=0.221149, Px=-0.00583586, Py=-0.0222837, Pz=-0.219946
π+ four-vector: E=0.177456, Px=-0.0689859, Py=-0.0851051, Pz=-0.012956
π- four-vector: E=0.177169, Px=-0.0808073, Py=-0.0565623, Pz=-0.0483618
γ1 four-vector: E=0.0528944, Px=0.0391333, Py=-0.0291528, Pz=-0.0204087
γ2 four-vector: E=0.771401, Px=-0.60739, Py=0.174983, Pz=0.442174
π+ four-vector: E=0.158876, Px=-0.0595469, Py=-0.0420388, Pz=0.0246442
π- four-vector: E=0.200113, Px=-0.0638253, Py=-0.079025, Pz=0.102008
γ1 four-vector: E=0.0259664, Px=-0.00167056, Py=0.00345523, Pz=-0.0256812
γ2 four-vector: E=0.0684576, Px=0.0678899, Py=-0.00674746, Pz=-0.0056464
π+ four-vector: E=0.222765, Px=0.152727, Py=0.0321362, Pz=0.0771033
π- four-vector: E=0.177311, Px=-0.105194, Py=0.000584263, Pz=0.0324351
γ1 four-vector: E=0.421776, Px=-0.217916, Py=-0.0988905, Pz=-0.347316
γ2 four-vector: E=0.160028, Px=-0.0350716, Py=0.00461488, Pz=-0.15607
π+ four-vector: E=0.232235, Px=0.146506, Py=-0.0435176, Pz=0.106086
π- four-vector: E=0.146227, Px=-0.0313841, Py=0.0202172, Pz=0.025841
γ1 four-vector: E=0.673634, Px=-0.401461, Py=0.386566, Pz=-0.37839
γ2 four-vector: E=0.170465, Px=0.0438678, Py=-0.0255023, Pz=0.162737
π+ four-vector: E=0.222169, Px=0.0555722, Py=-0.164161, Pz=0.00106477
π- four-vector: E=0.179835, Px=-0.0344868, Py=0.052964, Pz=0.0950013
γ1 four-vector: E=0.0276803, Px=0.00208417, Py=-0.0014357, Pz=-0.0275644
γ2 four-vector: E=0.941526, Px=-0.371241, Py=0.195397, Pz=-0.842894
π+ four-vector: E=0.224518, Px=0.172291, Py=0.0157754, Pz=-0.0339743
π- four-vector: E=0.149962, Px=0.043023, Py=-8.10364e-05, Pz=0.0362866
γ1 four-vector: E=0.0210066, Px=0.00138065, Py=-0.0206827, Pz=-0.00340525
γ2 four-vector: E=0.919171, Px=0.0171132, Py=0.574723, Pz=0.717131
π+ four-vector: E=0.161033, Px=-0.0651049, Py=0.0344024, Pz=0.0344726
π- four-vector: E=0.227651, Px=0.0492331, Py=-0.119688, Pz=-0.125517
γ1 four-vector: E=0.348675, Px=-0.033523, Py=-0.198656, Pz=-0.284581
γ2 four-vector: E=0.01, Px=0.00344093, Py=-0.00749239, Pz=-0.00565898
π+ four-vector: E=0.154404, Px=-0.0175451, Py=0.0482853, Pz=0.0433607
π- four-vector: E=0.222707, Px=0.150306, Py=-0.0826672, Pz=0.0291805
γ1 four-vector: E=0.0417922, Px=-0.00484175, Py=-0.0268216, Pz=-0.031682
γ2 four-vector: E=0.01, Px=-0.00335527, Py=0.00437161, Pz=0.00834453
π+ four-vector: E=0.150861, Px=-0.0121965, Py=-0.0568763, Pz=-0.00737124
π- four-vector: E=0.228612, Px=-0.0257613, Py=-0.165492, Pz=-0.069936
γ1 four-vector: E=0.01, Px=-0.00393091, Py=0.00823567, Pz=-0.00408922
γ2 four-vector: E=0.0356423, Px=0.0174155, Py=-0.0275603, Pz=-0.014405
π+ four-vector: E=0.187603, Px=-0.12054, Py=0.022911, Pz=-0.0286185
π- four-vector: E=0.186303, Px=0.0200224, Py=-0.0980736, Pz=0.0732688
γ1 four-vector: E=0.0710148, Px=0.0423456, Py=-0.0507672, Pz=0.0259355
γ2 four-vector: E=0.01, Px=0.0014893, Py=0.00975245, Pz=-0.00163451
π+ four-vector: E=0.18471, Px=-0.054415, Py=-0.00889164, Pz=0.108429
π- four-vector: E=0.217972, Px=-0.141348, Py=-0.0309703, Pz=-0.0851622
γ1 four-vector: E=0.11237, Px=-0.0121474, Py=0.109096, Pz=0.0240319
γ2 four-vector: E=0.0437513, Px=0.0402532, Py=0.00865191, Pz=-0.0147988
π+ four-vector: E=0.191394, Px=0.105788, Py=-0.0168472, Pz=0.0763904
π- four-vector: E=0.200553, Px=0.0186761, Py=-0.0348263, Pz=-0.139063
γ1 four-vector: E=0.0757162, Px=0.00409986, Py=0.0282135, Pz=0.0701437
γ2 four-vector: E=0.1323, Px=-0.0251661, Py=0.0183585, Pz=0.12858
π+ four-vector: E=0.139731, Px=0.00283008, Py=0.011876, Pz=-0.00740526
π- four-vector: E=0.22541, Px=0.0590384, Py=0.144126, Pz=0.0850337
γ1 four-vector: E=0.0266619, Px=0.0123322, Py=0.012244, Pz=0.0202202
γ2 four-vector: E=0.0151089, Px=0.00198998, Py=0.00534505, Pz=0.0139911
π+ four-vector: E=0.165166, Px=-0.0462503, Py=0.0631217, Pz=-0.0428397
π- four-vector: E=0.212738, Px=0.0898587, Py=0.133381, Pz=0.00845104
γ1 four-vector: E=0.01, Px=-0.0046477, Py=-0.00803735, Pz=0.00371482
γ2 four-vector: E=0.0357698, Px=0.00764992, Py=0.0211971, Pz=-0.0277784
π+ four-vector: E=0.169945, Px=0.0325712, Py=0.0590444, Pz=-0.0708044
π- four-vector: E=0.23563, Px=-0.127424, Py=-0.120942, Pz=0.0730545
γ1 four-vector: E=0.352348, Px=-0.0206049, Py=-0.0143289, Pz=0.351453
γ2 four-vector: E=0.0179677, Px=-0.0111179, Py=-8.22881e-05, Pz=-0.0141147
π+ four-vector: E=0.22921, Px=0.179953, Py=-0.0268722, Pz=0.0105546
π- four-vector: E=0.155582, Px=-0.0584382, Py=0.0366117, Pz=0.0113742
γ1 four-vector: E=0.0425242, Px=0.0337382, Py=0.0183646, Pz=-0.0182423
γ2 four-vector: E=0.213516, Px=-0.016943, Py=-0.193345, Pz=-0.0889943
π+ four-vector: E=0.18504, Px=0.0041299, Py=0.0714822, Pz=0.0989547
π- four-vector: E=0.219704, Px=0.0383188, Py=-0.0417053, Pz=-0.16044
γ1 four-vector: E=0.01, Px=-0.00286851, Py=0.00151636, Pz=-0.00945898
γ2 four-vector: E=0.0182719, Px=0.0106809, Py=-0.0144655, Pz=0.00324525
π+ four-vector: E=0.189382, Px=-0.027158, Py=0.100679, Pz=-0.0753055
π- four-vector: E=0.187221, Px=0.125267, Py=-0.00123179, Pz=-0.00612329
γ1 four-vector: E=0.248609, Px=-0.142551, Py=0.110413, Pz=-0.171158
γ2 four-vector: E=0.61439, Px=0.141385, Py=0.0641197, Pz=-0.594453
π+ four-vector: E=0.216403, Px=-0.148366, Py=-0.0741397, Pz=3.21146e-05
π- four-vector: E=0.164111, Px=0.0306146, Py=0.0777355, Pz=-0.0251241
γ1 four-vector: E=0.01, Px=0.00222248, Py=0.0096152, Pz=-0.00161507
γ2 four-vector: E=0.0614581, Px=0.00347616, Py=0.0166548, Pz=0.0590562
π+ four-vector: E=0.201344, Px=-0.0396709, Py=0.0458326, Pz=0.132454
π- four-vector: E=0.192493, Px=-0.0187881, Py=-0.0994074, Pz=-0.0865895
γ1 four-vector: E=0.0249137, Px=0.0138486, Py=0.0193156, Pz=-0.00747097
γ2 four-vector: E=0.0546584, Px=-0.0512352, Py=-0.0174486, Pz=-0.00761908
π+ four-vector: E=0.225406, Px=0.0832206, Py=-0.151218, Pz=-0.041165
π- four-vector: E=0.188003, Px=0.0293428, Py=0.118961, Pz=0.0318041
γ1 four-vector: E=0.0783286, Px=-0.055096, Py=-0.0265476, Pz=-0.048939
γ2 four-vector: E=0.01, Px=0.00188878, Py=0.000802971, Pz=0.00978712
π+ four-vector: E=0.202405, Px=-0.115652, Py=-0.0198425, Pz=0.0887562
π- four-vector: E=0.164614, Px=-0.0537662, Py=0.0415977, Pz=0.0561757
γ1 four-vector: E=0.0117542, Px=0.00259837, Py=-0.00229597, Pz=0.0112311
γ2 four-vector: E=0.0159721, Px=0.00692714, Py=0.00238264, Pz=0.0141932
π+ four-vector: E=0.149584, Px=-0.0310062, Py=-0.0454911, Pz=0.00484886
π- four-vector: E=0.143191, Px=-0.0326116, Py=0.000107609, Pz=0.0109128
γ1 four-vector: E=0.0648703, Px=0.0395831, Py=-0.00723661, Pz=-0.050882
γ2 four-vector: E=0.0510068, Px=0.00910123, Py=0.0362147, Pz=0.034747
π+ four-vector: E=0.139456, Px=-0.00151895, Py=-0.00500221, Pz=0.00998705
π- four-vector: E=0.158917, Px=0.0184356, Py=-0.0569982, Pz=0.0484252
γ1 four-vector: E=0.0788951, Px=-0.0171775, Py=0.0628821, Pz=0.0444434
γ2 four-vector: E=0.0750276, Px=-0.00325016, Py=0.0108753, Pz=-0.0741641
π+ four-vector: E=0.152178, Px=0.0292933, Py=-0.0314016, Pz=-0.044643
π- four-vector: E=0.174882, Px=0.024524, Py=0.072759, Pz=0.0732625
γ1 four-vector: E=0.0265486, Px=-0.000843921, Py=0.000403727, Pz=-0.0265321
γ2 four-vector: E=0.410605, Px=0.0670686, Py=-0.0744749, Pz=-0.398186
π+ four-vector: E=0.168642, Px=0.0791232, Py=0.0430123, Pz=0.0317569
π- four-vector: E=0.167854, Px=-0.0828285, Py=-0.0345381, Pz=0.0282941
γ1 four-vector: E=0.01, Px=0.00611557, Py=-0.000972952, Pz=0.00785196
γ2 four-vector: E=0.01, Px=0.00235253, Py=0.00456586, Pz=-0.00858012
π+ four-vector: E=0.189411, Px=0.059359, Py=0.111892, Pz=-0.022634
π- four-vector: E=0.17655, Px=-0.058279, Py=-0.091164, Pz=0.0118995
γ1 four-vector: E=0.0477752, Px=-0.000210781, Py=-0.00897146, Pz=-0.0469248
γ2 four-vector: E=0.616163, Px=-0.247925, Py=0.0737475, Pz=0.559241
π+ four-vector: E=0.18423, Px=-0.117566, Py=-0.0129345, Pz=0.0251138
π- four-vector: E=0.169781, Px=0.0738269, Py=-0.0360774, Pz=0.0524655
γ1 four-vector: E=0.191476, Px=-0.181007, Py=-0.0286981, Pz=-0.0554612
γ2 four-vector: E=0.0165708, Px=-0.00771575, Py=-0.006217, Pz=0.0132818
π+ four-vector: E=0.146169, Px=0.0372917, Py=-0.0106132, Pz=-0.0232638
π- four-vector: E=0.186694, Px=-0.0526035, Py=0.0370359, Pz=-0.106747
γ1 four-vector: E=0.105947, Px=0.064519, Py=-0.0117178, Pz=0.0832156
γ2 four-vector: E=0.0926451, Px=-0.0668701, Py=0.000948621, Pz=0.064114
π+ four-vector: E=0.177909, Px=0.0883278, Py=0.0142237, Pz=0.0657761
π- four-vector: E=0.212735, Px=-0.0224996, Py=-0.112442, Pz=-0.113073
γ1 four-vector: E=0.361101, Px=-0.0341794, Py=-0.346123, Pz=0.0970805
γ2 four-vector: E=0.0130332, Px=0.00371221, Py=-0.00824966, Pz=-0.00938229
π+ four-vector: E=0.196868, Px=0.0895684, Py=0.099119, Pz=-0.039861
π- four-vector: E=0.178951, Px=-0.0987695, Py=0.0135994, Pz=0.0525541
γ1 four-vector: E=0.0213003, Px=-0.0118968, Py=-0.00166503, Pz=-0.0175897
γ2 four-vector: E=0.101295, Px=0.0351653, Py=0.0935568, Pz=-0.0164673
π+ four-vector: E=0.161951, Px=-0.0639952, Py=-0.00494819, Pz=-0.052796
π- four-vector: E=0.215755, Px=-0.0391348, Py=0.0914807, Pz=0.131639
γ1 four-vector: E=0.407212, Px=0.18117, Py=-0.149081, Pz=-0.332827
γ2 four-vector: E=0.608166, Px=-0.0115395, Py=0.0215378, Pz=0.607675
π+ four-vector: E=0.207564, Px=0.0648211, Py=0.133109, Pz=-0.0429181
π- four-vector: E=0.213009, Px=-0.128973, Py=-0.0951073, Pz=-0.0192948
γ1 four-vector: E=0.643536, Px=-0.457892, Py=-8.60489e-05, Pz=0.452188
γ2 four-vector: E=0.0897675, Px=0.0575761, Py=-0.0192609, Pz=0.0661228
π+ four-vector: E=0.22008, Px=0.157035, Py=0.0376823, Pz=-0.0550837
π- four-vector: E=0.164496, Px=-0.00210096, Py=-0.0876345, Pz=-0.00733599
γ1 four-vector: E=0.0140518, Px=0.010871, Py=-0.000608646, Pz=0.00888274
γ2 four-vector: E=0.01, Px=0.00682141, Py=0.00609898, Pz=0.00403371
π+ four-vector: E=0.186237, Px=0.108284, Py=0.0230257, Pz=0.0557444
π- four-vector: E=0.241285, Px=-0.082131, Py=-0.142972, Pz=-0.108218
γ1 four-vector: E=0.0624003, Px=0.0410364, Py=0.0424093, Pz=-0.0202796
γ2 four-vector: E=0.109903, Px=-0.0539685, Py=0.0642042, Pz=0.0710208
π+ four-vector: E=0.173738, Px=0.0301333, Py=-0.0761604, Pz=-0.0644625
π- four-vector: E=0.240528, Px=-0.0211942, Py=0.134121, Pz=-0.141757
γ1 four-vector: E=0.0994169, Px=0.0472887, Py=0.0398268, Pz=0.0778545
γ2 four-vector: E=0.179269, Px=-0.0616046, Py=-0.0762484, Pz=0.150094
π+ four-vector: E=0.213054, Px=0.0971267, Py=-0.116088, Pz=0.0562248
π- four-vector: E=0.22168, Px=-0.051651, Py=0.0449236, Pz=-0.15854
γ1 four-vector: E=0.0122067, Px=-0.00187928, Py=0.0064587, Pz=0.0101861
γ2 four-vector: E=0.56073, Px=0.114153, Py=0.164756, Pz=-0.523682
π+ four-vector: E=0.159328, Px=-0.0214191, Py=0.0483968, Pz=0.0571272
π- four-vector: E=0.258973, Px=-0.118789, Py=-0.182147, Pz=-0.0213887
γ1 four-vector: E=0.190828, Px=0.0111236, Py=0.0190101, Pz=0.189552
γ2 four-vector: E=0.137326, Px=-0.0196056, Py=-0.0567851, Pz=0.123489
π+ four-vector: E=0.283097, Px=-0.0982918, Py=-0.0459461, Pz=-0.221474
π- four-vector: E=0.240368, Px=0.0412473, Py=-0.0126566, Pz=0.191296
γ1 four-vector: E=0.321925, Px=0.231113, Py=0.209865, Pz=-0.078609
γ2 four-vector: E=0.240794, Px=-0.210439, Py=-0.0861461, Pz=-0.0792202
π+ four-vector: E=0.262551, Px=0.144952, Py=-0.16898, Pz=-0.00682038
π- four-vector: E=0.312059, Px=-0.185598, Py=0.208269, Pz=0.0154012
γ1 four-vector: E=0.0266463, Px=-0.0253189, Py=-0.00814297, Pz=0.00163428
γ2 four-vector: E=0.0572646, Px=0.0571799, Py=0.00186281, Pz=0.0024941
π+ four-vector: E=0.22371, Px=-0.143224, Py=0.0484374, Pz=0.0886894
π- four-vector: E=0.207841, Px=-0.0633155, Py=0.0141617, Pz=-0.140241
γ1 four-vector: E=0.541519, Px=0.0829255, Py=-0.039327, Pz=0.533685
γ2 four-vector: E=0.0100497, Px=0.00464679, Py=0.008759, Pz=-0.00163815
π+ four-vector: E=0.214629, Px=-0.0867398, Py=-0.095443, Pz=-0.100555
π- four-vector: E=0.307301, Px=0.142593, Py=0.0301822, Pz=0.232097
γ1 four-vector: E=0.0158631, Px=0.00568987, Py=0.014779, Pz=0.000919062
γ2 four-vector: E=0.372545, Px=0.0215909, Py=-0.0146853, Pz=-0.371629
π+ four-vector: E=0.258282, Px=-0.107481, Py=0.183597, Pz=-0.0461412
π- four-vector: E=0.236915, Px=0.186854, Py=-0.0315276, Pz=0.0299904
γ1 four-vector: E=0.0851649, Px=0.00126606, Py=0.0209627, Pz=-0.082535
γ2 four-vector: E=0.0188624, Px=-0.00579818, Py=-0.0116696, Pz=0.0136379
π+ four-vector: E=0.183461, Px=0.10176, Py=-0.0323442, Pz=0.0541823
π- four-vector: E=0.290942, Px=-0.191766, Py=-0.124691, Pz=-0.114035
γ1 four-vector: E=0.154903, Px=-0.0144707, Py=0.069638, Pz=-0.137609
γ2 four-vector: E=0.0187956, Px=0.00430601, Py=-0.0106138, Pz=-0.0149023
π+ four-vector: E=0.206536, Px=0.0492177, Py=0.139921, Pz=-0.0365508
π- four-vector: E=0.276457, Px=0.18515, Py=-0.147563, Pz=-0.0324386
γ1 four-vector: E=0.063511, Px=-0.0353696, Py=0.0520359, Pz=0.00865458
γ2 four-vector: E=0.152739, Px=-0.139269, Py=-0.0132938, Pz=0.0612915
π+ four-vector: E=0.320452, Px=-0.18462, Py=0.136109, Pz=0.17538
π- four-vector: E=0.14881, Px=-0.0475109, Py=-0.00938002, Pz=-0.0218661
γ1 four-vector: E=0.162224, Px=0.086305, Py=-0.108238, Pz=-0.0845722
γ2 four-vector: E=0.158791, Px=0.137054, Py=0.016763, Pz=-0.0784216
π+ four-vector: E=0.358622, Px=-0.257375, Py=0.20726, Pz=0.00949064
π- four-vector: E=0.165524, Px=0.0611542, Py=-0.0623565, Pz=-0.0211885
γ1 four-vector: E=0.030544, Px=-0.0111512, Py=0.0263924, Pz=0.0105844
γ2 four-vector: E=0.144487, Px=-0.00556405, Py=0.13713, Pz=-0.0451737
π+ four-vector: E=0.266679, Px=0.174057, Py=0.145626, Pz=0.0171472
π- four-vector: E=0.179513, Px=0.0820697, Py=0.0147744, Pz=0.0771385
γ1 four-vector: E=0.640811, Px=-0.192628, Py=0.228939, Pz=-0.566675
γ2 four-vector: E=0.0132633, Px=-0.0128586, Py=-0.00317915, Pz=-0.000681928
π+ four-vector: E=0.377921, Px=0.0810154, Py=0.33914, Pz=-0.0438617
π- four-vector: E=0.190175, Px=-0.080136, Py=-0.0923707, Pz=0.0434898
γ1 four-vector: E=0.109896, Px=0.0193476, Py=-0.0590748, Pz=-0.090626
γ2 four-vector: E=0.0592814, Px=-0.0590541, Py=-0.00507225, Pz=-0.00107947
π+ four-vector: E=0.241942, Px=-0.0553547, Py=0.097651, Pz=0.163141
π- four-vector: E=0.228381, Px=-0.0784624, Py=0.162713, Pz=-0.0143165
γ1 four-vector: E=0.0143029, Px=-0.00928158, Py=0.00457494, Pz=-0.00987397
γ2 four-vector: E=0.0123832, Px=-0.00125024, Py=-0.0116998, Pz=-0.00385931
π+ four-vector: E=0.328899, Px=-0.026861, Py=-0.236043, Pz=-0.180043
π- four-vector: E=0.265341, Px=-0.12032, Py=0.18644, Pz=-0.0429912
γ1 four-vector: E=0.00277842, Px=0.00165339, Py=-0.00191447, Pz=-0.00114923
γ2 four-vector: E=0.187022, Px=0.0833901, Py=0.0732689, Pz=0.150516
π+ four-vector: E=0.371071, Px=0.150461, Py=0.0584111, Pz=-0.303846
π- four-vector: E=0.33951, Px=-0.127862, Py=-0.0571573, Pz=0.276279
γ1 four-vector: E=0.05034, Px=0.00627351, Py=-0.00963265, Pz=-0.0490099
γ2 four-vector: E=0.0778961, Px=0.0131257, Py=0.0249055, Pz=0.0726308
π+ four-vector: E=0.196484, Px=-0.104039, Py=-0.0726156, Pz=0.0564627
π- four-vector: E=0.364793, Px=0.148592, Py=-0.245282, Pz=-0.177511
γ1 four-vector: E=0.0310758, Px=-0.00699122, Py=0.0212714, Pz=-0.0215489
γ2 four-vector: E=0.0932299, Px=0.0107628, Py=0.012601, Pz=-0.0917453
π+ four-vector: E=0.361494, Px=-0.243075, Py=-0.200431, Pz=-0.109994
π- four-vector: E=0.332637, Px=0.274201, Py=0.0877412, Pz=0.0918768
γ1 four-vector: E=0.185486, Px=-0.165526, Py=0.041308, Pz=-0.0728001
γ2 four-vector: E=0.0408138, Px=0.0374183, Py=-0.000813875, Pz=0.0162781
π+ four-vector: E=0.367335, Px=0.243349, Py=-0.0338203, Pz=0.235056
π- four-vector: E=0.335654, Px=-0.166324, Py=-0.0290207, Pz=-0.25463
γ1 four-vector: E=0.102748, Px=0.0352914, Py=0.0430143, Pz=-0.0863792
γ2 four-vector: E=0.889388, Px=0.498201, Py=0.364037, Pz=0.640535
π+ four-vector: E=0.235191, Px=0.0155147, Py=0.0624767, Pz=-0.178465
π- four-vector: E=0.352527, Px=-0.231591, Py=-0.160613, Pz=0.15976
γ1 four-vector: E=0.01, Px=-0.00141795, Py=0.0043993, Pz=0.00886767
γ2 four-vector: E=0.250429, Px=0.0600873, Py=-0.197235, Pz=-0.142136
π+ four-vector: E=0.43829, Px=-0.0688948, Py=0.154213, Pz=0.379801
π- four-vector: E=0.235214, Px=0.0209965, Py=-0.0137877, Pz=-0.188079
γ1 four-vector: E=0.101291, Px=0.0637057, Py=-0.00574379, Pz=-0.078539
γ2 four-vector: E=0.182024, Px=-0.0534627, Py=-0.108135, Pz=-0.136314
π+ four-vector: E=0.210334, Px=0.0945683, Py=0.114031, Pz=-0.0545291
π- four-vector: E=0.314162, Px=0.0273932, Py=0.278398, Pz=0.0334753
γ1 four-vector: E=0.168447, Px=-0.0394382, Py=-0.15835, Pz=0.0417615
γ2 four-vector: E=0.200476, Px=-0.0504356, Py=-0.182278, Pz=-0.0664943
π+ four-vector: E=0.18427, Px=0.0433955, Py=-0.104156, Pz=0.0436202
π- four-vector: E=0.381446, Px=-0.108694, Py=-0.0136681, Pz=-0.337903
γ1 four-vector: E=0.225688, Px=0.112376, Py=0.0135548, Pz=0.195251
γ2 four-vector: E=0.01, Px=0.000272516, Py=0.00550029, Pz=0.008347
π+ four-vector: E=0.346202, Px=-0.234672, Py=0.159555, Pz=-0.141444
π- four-vector: E=0.386679, Px=0.0695418, Py=-0.206889, Pz=0.287334
γ1 four-vector: E=0.085527, Px=-0.0744833, Py=0.0168964, Pz=0.0384917
γ2 four-vector: E=0.146165, Px=0.0966216, Py=0.0607245, Pz=0.0913286
π+ four-vector: E=0.235828, Px=-0.0621417, Py=0.0996922, Pz=0.14998
π- four-vector: E=0.412956, Px=0.334221, Py=0.125738, Pz=-0.153942
γ1 four-vector: E=0.996647, Px=-0.347562, Py=0.495225, Pz=0.791996
γ2 four-vector: E=0.231155, Px=0.012785, Py=0.209643, Pz=0.0965361
π+ four-vector: E=0.328651, Px=0.120793, Py=-0.267764, Pz=-0.0490064
π- four-vector: E=0.369649, Px=0.133776, Py=0.315298, Pz=0.0032091
γ1 four-vector: E=0.077476, Px=-0.0338231, Py=-0.0482173, Pz=0.0503351
γ2 four-vector: E=0.163606, Px=-0.162626, Py=-0.014839, Pz=-0.00997571
π+ four-vector: E=0.471209, Px=-0.252692, Py=-0.284002, Pz=-0.241259
π- four-vector: E=0.274087, Px=0.121197, Py=0.200839, Pz=0.0278852
γ1 four-vector: E=0.0200331, Px=-0.0151667, Py=0.00858594, Pz=-0.00987819
γ2 four-vector: E=0.248587, Px=0.130352, Py=0.024443, Pz=0.210253
π+ four-vector: E=0.494632, Px=0.435737, Py=-0.0508052, Pz=-0.181361
π- four-vector: E=0.235322, Px=-0.152994, Py=0.0047976, Pz=0.112363
γ1 four-vector: E=0.452353, Px=-0.320023, Py=0.184617, Pz=0.261008
γ2 four-vector: E=0.01, Px=-3.51135e-05, Py=-0.000244035, Pz=0.00999696
π+ four-vector: E=0.431503, Px=0.326756, Py=0.241597, Pz=-0.0416525
π- four-vector: E=0.174966, Px=0.00407628, Py=-0.0912527, Pz=-0.0543001
γ1 four-vector: E=0.0202016, Px=0.00241715, Py=-0.00448468, Pz=-0.0195487
γ2 four-vector: E=0.27508, Px=-0.0477673, Py=0.206919, Pz=-0.174848
π+ four-vector: E=0.380352, Px=0.218912, Py=0.0533925, Pz=-0.273082
π- four-vector: E=0.344825, Px=0.208818, Py=-0.0480383, Pz=0.231669
γ1 four-vector: E=0.639214, Px=0.400509, Py=-0.485727, Pz=0.11071
γ2 four-vector: E=0.17295, Px=0.151975, Py=-0.00578902, Pz=0.0823514
π+ four-vector: E=0.391893, Px=-0.361074, Py=-0.0509033, Pz=-0.0359642
π- four-vector: E=0.463011, Px=0.436115, Py=0.0514992, Pz=0.0470039
γ1 four-vector: E=0.01, Px=0.00438984, Py=-0.00895126, Pz=0.000777283
γ2 four-vector: E=0.0267302, Px=0.0254693, Py=0.00809678, Pz=0.000507096
π+ four-vector: E=0.48489, Px=0.213622, Py=0.204325, Pz=0.35835
π- four-vector: E=0.435648, Px=-0.116618, Py=-0.223807, Pz=-0.326769
γ1 four-vector: E=0.103252, Px=0.0345992, Py=0.0290124, Pz=-0.0928552
γ2 four-vector: E=0.07127, Px=-0.0143845, Py=0.0529546, Pz=0.0454787
π+ four-vector: E=0.443479, Px=0.163032, Py=-0.323194, Pz=-0.215217
π- four-vector: E=0.366342, Px=-0.304197, Py=0.0692189, Pz=0.132508
γ1 four-vector: E=0.115619, Px=0.070621, Py=-0.0914864, Pz=-0.00326113
γ2 four-vector: E=0.341203, Px=0.319497, Py=-0.0642313, Pz=0.101074
π+ four-vector: E=0.534491, Px=-0.0465739, Py=-0.125531, Pz=-0.498431
π- four-vector: E=0.492991, Px=0.138066, Py=0.109895, Pz=0.43884
γ1 four-vector: E=0.252507, Px=-0.0858566, Py=0.211358, Pz=0.108241
γ2 four-vector: E=0.01, Px=-5.54239e-05, Py=0.00197754, Pz=0.00980236
